Similarity,Ground Truth
0.20158777,0.0
0.39497843,0.0
0.5870258,1.0
0.42165238,0.0
0.9455243,1.0
0.3006947,0.0
0.42122185,1.0
0.6881871,1.0
0.3380564,0.0
0.6047172,1.0
0.49978667,0.0
0.27261326,0.0
0.93375075,1.0
0.5268032,1.0
0.5989534,0.0
0.58416307,1.0
0.46534562,1.0
0.21684018,0.0
0.5908027,1.0
0.21704015,0.0
0.527326,1.0
0.5515142,0.0
0.29831016,0.0
0.60331225,1.0
0.60265434,0.0
0.635291,1.0
0.5884029,1.0
0.28385398,0.0
0.79814196,1.0
0.53667504,0.0
0.5414127,1.0
0.8267112,1.0
0.42912802,0.0
0.20842183,0.0
0.25596258,0.0
0.7041367,1.0
0.3514527,0.0
0.5359886,0.0
0.14966744,0.0
0.31850514,0.0
0.56949824,1.0
0.17317176,0.0
0.73307985,1.0
0.34175482,0.0
0.37390608,1.0
0.5071291,1.0
0.64453936,1.0
0.6404725,1.0
0.63607013,0.0
0.88838613,1.0
0.11389117,0.0
0.41026914,1.0
-0.028086726,0.0
0.6736455,0.0
0.40198207,1.0
0.44036895,0.0
0.8074021,1.0
0.77985024,1.0
0.6696613,1.0
0.11646915,0.0
0.10654077,0.0
0.12775695,0.0
0.569846,1.0
0.71706927,1.0
0.5304154,1.0
0.08560469,0.0
0.68498385,1.0
0.3402652,0.0
0.59980595,1.0
0.19691995,0.0
0.656504,0.0
0.38666454,0.0
0.61790955,1.0
0.37464657,1.0
0.69346005,1.0
0.17297968,0.0
0.32185498,0.0
0.62858117,1.0
0.22722122,0.0
0.39484397,0.0
0.7518332,1.0
0.5767997,1.0
0.5964588,0.0
0.3078484,0.0
0.58536303,1.0
0.731114,1.0
0.8250267,1.0
-0.08711019,0.0
0.8386088,1.0
0.70846516,1.0
0.67485833,1.0
0.20624682,0.0
0.30597538,1.0
0.34107152,0.0
0.25227785,1.0
0.25525504,0.0
0.47808254,0.0
0.13894819,0.0
0.33235323,0.0
0.615924,1.0
0.48394564,0.0
0.39173758,0.0
0.48504952,0.0
0.32583496,0.0
0.30480283,0.0
0.42857555,0.0
0.55392206,1.0
-0.031580158,0.0
-0.23288022,0.0
0.6176319,1.0
0.2908982,0.0
-0.03791206,0.0
0.48819968,0.0
0.7497869,1.0
0.6150018,1.0
-0.20304757,0.0
0.64944154,1.0
0.12909615,0.0
0.09752683,0.0
0.0913468,0.0
0.07413548,0.0
0.90025246,1.0
0.6781445,1.0
0.3677042,0.0
0.57840997,0.0
0.31100163,0.0
0.48399672,1.0
0.7130403,1.0
0.67421293,1.0
0.35362962,0.0
0.9683875,1.0
0.834185,1.0
0.4102109,0.0
0.12629963,0.0
0.5296184,1.0
0.4194558,0.0
0.56583154,0.0
-0.0049505876,0.0
0.6828686,1.0
0.5077474,0.0
0.58740747,0.0
1.0080113,1.0
0.36060542,0.0
0.7394847,1.0
0.40237355,0.0
0.59299654,1.0
0.5630108,1.0
0.5530459,0.0
0.61055505,1.0
0.6813919,1.0
0.487534,0.0
0.11260124,0.0
-0.21688616,0.0
0.45357025,0.0
0.396056,0.0
0.6147168,1.0
0.7214295,1.0
0.75534815,1.0
0.5589074,0.0
1.0482708,1.0
0.62437,1.0
0.07671979,0.0
0.181805,0.0
0.5988003,1.0
0.39534014,0.0
0.6990275,1.0
0.35108086,0.0
0.8216796,1.0
0.3649389,1.0
0.7288308,1.0
0.39316037,0.0
0.31492493,0.0
0.6208841,1.0
0.5608664,1.0
0.8133042,1.0
0.7514822,1.0
0.18929233,0.0
0.47838292,0.0
0.9767906,1.0
0.13469338,0.0
0.22283812,0.0
0.8370796,1.0
0.53645575,0.0
0.3432016,0.0
0.7525829,1.0
0.8755275,0.0
0.82627964,1.0
0.41961366,0.0
0.4409767,1.0
0.7782498,1.0
0.48641443,0.0
0.48491266,1.0
0.6067329,1.0
0.8455974,1.0
0.70271564,1.0
0.11185475,0.0
0.620514,0.0
0.03677979,0.0
0.24143833,0.0
0.137797,0.0
0.23456416,0.0
0.35777703,0.0
0.7909487,1.0
0.9174428,1.0
1.005636,0.0
0.6104559,1.0
0.8211017,1.0
0.73009837,1.0
0.52279425,1.0
0.67537075,1.0
0.35272962,0.0
0.42696866,1.0
0.7356249,1.0
0.28016517,1.0
0.8677161,1.0
0.521328,0.0
0.21296886,0.0
0.5907698,1.0
0.27859455,0.0
0.926701,1.0
0.47426784,0.0
0.65961325,1.0
0.37397555,1.0
0.7738284,1.0
0.48522398,0.0
0.560614,0.0
0.7328251,1.0
1.0306301,1.0
0.7079398,0.0
0.53177387,0.0
0.5174631,0.0
0.24290863,0.0
0.38145775,1.0
0.3186483,0.0
0.09970122,0.0
0.8204355,1.0
0.6761122,1.0
0.19388708,0.0
0.33042195,1.0
0.014080638,0.0
0.69985855,1.0
0.30010995,0.0
0.6140065,1.0
0.692828,1.0
0.26198778,0.0
-0.043960843,0.0
0.40079066,1.0
0.36101347,0.0
0.47472128,0.0
0.3684326,0.0
0.17834505,0.0
0.26177734,0.0
0.13904455,0.0
0.699549,1.0
1.0493302,1.0
0.5469175,1.0
0.597054,1.0
0.6426062,1.0
0.62661314,0.0
0.36734203,0.0
0.08181474,0.0
0.7218058,1.0
0.6922941,1.0
0.76673573,1.0
0.67890763,1.0
0.5544147,0.0
0.47701308,0.0
0.64867103,1.0
0.118642464,0.0
0.36442864,0.0
0.23899764,0.0
0.6852248,1.0
0.05177833,0.0
0.3596558,0.0
0.19499893,0.0
0.07514009,0.0
0.22477697,1.0
0.58765465,1.0
0.11295657,0.0
0.4636814,0.0
0.6857714,1.0
0.5011588,1.0
0.06969423,1.0
0.504192,0.0
0.6453792,0.0
0.16515905,1.0
0.08273221,1.0
0.7112915,1.0
0.68939114,1.0
0.88454366,1.0
0.6399256,0.0
0.42080882,1.0
0.68151104,1.0
0.2530679,1.0
0.20375955,0.0
0.56552935,1.0
0.92359155,1.0
0.64284956,1.0
0.6121087,0.0
0.6780284,0.0
0.25782812,0.0
0.77697474,0.0
0.7066251,1.0
0.505249,1.0
0.22273618,0.0
0.28908896,1.0
0.39743465,0.0
0.44471872,1.0
0.23034178,0.0
0.97429925,1.0
0.17570303,0.0
0.79252464,1.0
1.0549623,1.0
0.31002268,0.0
-0.08133593,0.0
0.48130706,0.0
0.9154568,1.0
0.94313294,1.0
0.86127484,1.0
0.7742673,1.0
0.13949054,0.0
0.36163974,0.0
0.5079598,1.0
0.48971826,0.0
0.45303285,0.0
0.6090363,0.0
0.6129408,0.0
0.36751094,0.0
0.5564463,1.0
0.3034035,0.0
0.012849178,0.0
0.53968644,1.0
0.7758407,1.0
0.86108476,1.0
0.58561623,1.0
0.44229186,0.0
0.36725953,0.0
0.34755772,0.0
0.19941175,0.0
0.849108,1.0
0.35743484,0.0
0.64776635,1.0
0.60088086,0.0
-0.2603343,0.0
0.49723548,0.0
0.5993487,1.0
0.73333794,1.0
0.43179232,0.0
0.46819788,0.0
0.7805685,1.0
0.6659529,1.0
0.36213806,0.0
0.5510145,1.0
0.54894185,1.0
0.70986736,1.0
0.55918133,1.0
0.5382013,1.0
0.82954115,1.0
0.4543386,1.0
0.1271407,0.0
0.55476695,1.0
-0.12694539,0.0
0.82977927,1.0
0.24915507,0.0
0.7132927,1.0
0.49711978,1.0
0.5006279,0.0
0.35833463,1.0
0.37428248,0.0
0.47043234,1.0
-0.0075760446,0.0
0.21493623,0.0
0.71161693,0.0
0.31753382,0.0
0.32250482,0.0
0.33395627,0.0
0.28370866,1.0
0.705624,1.0
0.44931307,0.0
0.872936,1.0
0.7635155,1.0
0.32639825,0.0
0.60724556,1.0
0.5452614,1.0
0.8146275,1.0
0.6753055,1.0
0.3872496,1.0
1.0636137,1.0
0.87544864,1.0
0.42094958,0.0
0.12362043,0.0
0.5169873,0.0
0.47678405,0.0
0.04283921,0.0
0.30637375,1.0
-0.103173144,0.0
0.6273599,1.0
0.2984262,0.0
0.5328435,0.0
0.76275426,1.0
0.49499452,0.0
0.85585034,1.0
0.8885638,1.0
0.43723956,1.0
0.66673315,0.0
0.38250837,0.0
0.4218974,0.0
0.73421884,1.0
0.1656917,0.0
0.29136702,0.0
-0.07347203,0.0
0.6597132,0.0
0.42166704,0.0
0.61534023,1.0
0.41520292,0.0
0.35038733,0.0
0.8369434,1.0
0.5859433,0.0
0.55829984,0.0
0.21953464,0.0
0.67401767,1.0
0.74023455,1.0
0.41221064,0.0
0.053089358,0.0
0.41797268,0.0
0.7910172,1.0
0.56513643,1.0
0.6065997,1.0
0.75940025,1.0
0.76243836,0.0
0.60913706,0.0
0.29184097,0.0
0.25649893,0.0
-0.047606748,0.0
0.90999556,1.0
0.94463754,1.0
0.41539025,0.0
0.75563735,1.0
0.012638388,0.0
0.7371329,1.0
0.6253576,0.0
0.48537034,1.0
0.93919647,1.0
0.31397635,0.0
0.9047673,1.0
0.21223797,0.0
0.3838212,0.0
0.47271892,0.0
0.7985364,1.0
0.27055693,0.0
0.49182343,0.0
0.766962,0.0
0.32475448,0.0
0.60566866,0.0
0.50586843,1.0
0.7863327,1.0
0.1870517,0.0
0.0014522113,0.0
0.4517411,0.0
0.54271746,1.0
0.17097074,1.0
-0.27102473,0.0
-0.16265991,0.0
0.49536863,1.0
0.53207666,1.0
0.504491,0.0
0.13691787,0.0
0.735763,1.0
0.29572165,0.0
0.4066401,0.0
0.23888889,0.0
1.0021719,1.0
0.2582862,0.0
0.20594658,0.0
0.07699088,0.0
0.5446652,0.0
0.96441674,1.0
0.30970877,0.0
0.45730639,1.0
0.30576798,0.0
0.811967,1.0
0.79165566,1.0
0.8172639,1.0
0.55300295,1.0
0.25572965,1.0
-0.04425701,0.0
0.45933637,0.0
-0.1036339,0.0
0.8412311,1.0
0.87690425,1.0
0.71987075,1.0
0.42675894,1.0
0.6204443,1.0
0.5776483,0.0
0.48799664,1.0
0.57377636,0.0
0.9599931,1.0
0.48412058,0.0
0.7583186,1.0
0.91372657,1.0
0.66104937,1.0
0.7655306,1.0
1.0465642,1.0
0.47900116,0.0
0.38349167,0.0
0.44234022,0.0
0.66493464,1.0
0.37377518,0.0
0.5757187,1.0
0.84451616,1.0
0.63799965,0.0
0.37371695,0.0
0.5133854,0.0
0.5346464,0.0
0.38587385,0.0
0.7476347,1.0
0.6918574,1.0
0.36462438,0.0
0.5232289,0.0
1.0661013,1.0
0.35341182,0.0
0.23352882,0.0
0.39218646,0.0
0.4478028,0.0
0.4156202,0.0
0.87685585,1.0
0.22015691,0.0
0.878191,1.0
0.70353365,1.0
1.1259773,1.0
0.6943414,1.0
0.63191324,1.0
0.4109523,0.0
0.5861501,0.0
0.7440071,1.0
0.61594296,1.0
0.8591916,1.0
0.43532053,0.0
-0.028239153,0.0
0.95166475,1.0
0.42951643,1.0
0.41891575,0.0
0.40592405,1.0
0.41721687,0.0
0.53981817,1.0
0.6278827,1.0
0.64865047,1.0
0.48990396,0.0
0.90183437,1.0
0.23501754,0.0
0.7155582,1.0
0.46078777,0.0
0.5918155,1.0
0.109222665,0.0
0.1540967,0.0
0.65623885,1.0
0.32235253,1.0
0.31241697,0.0
0.26918197,0.0
0.6087651,1.0
0.48182207,0.0
0.38769498,0.0
0.37299567,0.0
-0.08541699,0.0
0.29484266,0.0
0.6241737,1.0
0.14338847,0.0
0.6589675,1.0
0.6771146,1.0
0.039344136,0.0
0.16530329,0.0
0.53437656,1.0
0.3786002,1.0
0.32592878,0.0
0.5786587,1.0
0.28922883,0.0
-0.009933641,0.0
0.19613317,0.0
0.19219348,0.0
0.35556462,0.0
0.6170217,1.0
0.49096054,1.0
0.6719699,0.0
0.32442433,0.0
0.6036776,1.0
0.73129916,1.0
0.09082271,0.0
0.52271837,1.0
0.19595101,0.0
0.34043026,0.0
0.31465495,0.0
0.4777103,1.0
0.37746677,0.0
0.6369991,1.0
0.27755755,0.0
0.55443525,1.0
0.5146523,1.0
0.23685834,0.0
0.06233081,0.0
0.7051679,1.0
0.51397294,1.0
0.5418119,1.0
0.86147314,1.0
0.5800587,0.0
0.20727065,0.0
0.4767869,0.0
0.15966927,0.0
0.5957947,1.0
0.25178513,0.0
0.450994,1.0
0.75253683,1.0
0.84918976,1.0
0.3710024,0.0
0.47679615,1.0
0.7500747,1.0
0.6202908,0.0
0.38936734,0.0
0.6975678,1.0
0.7426546,1.0
0.8552893,1.0
0.3098222,1.0
0.26654235,0.0
0.6276853,1.0
0.7018213,1.0
0.7006045,1.0
0.654983,1.0
0.59164315,1.0
0.8218585,1.0
0.32248464,0.0
0.34555426,0.0
0.10125473,0.0
0.38840562,0.0
0.6881157,1.0
0.035710678,0.0
0.69912046,1.0
0.3811127,0.0
0.10817775,0.0
0.05571973,0.0
-0.19345334,0.0
0.09215083,0.0
0.17265911,0.0
0.44338566,1.0
0.16636798,0.0
0.55188286,1.0
0.6660006,1.0
0.4697131,0.0
0.9683321,1.0
0.37622118,1.0
0.013351396,0.0
0.5101329,0.0
0.82622933,1.0
0.36238635,0.0
0.7246809,0.0
0.53544813,0.0
0.68710876,1.0
0.14493708,0.0
0.296205,0.0
0.70103234,1.0
-0.13423756,0.0
0.6485778,1.0
0.22079146,0.0
0.6316138,0.0
0.7750775,0.0
0.21522059,0.0
0.73093444,1.0
0.29964596,0.0
0.35071206,0.0
0.25411943,0.0
0.24794845,0.0
0.47752696,1.0
0.517053,0.0
0.21801768,0.0
0.42212218,0.0
0.35392958,0.0
0.5533736,0.0
0.43111184,0.0
0.58488613,1.0
0.74439514,1.0
0.747348,1.0
0.5957746,0.0
0.6798107,1.0
0.86167496,1.0
0.53302854,1.0
0.72248894,1.0
0.3946472,0.0
0.75072014,1.0
0.5609598,1.0
0.34741,0.0
0.2141586,0.0
0.4732706,0.0
0.5437251,1.0
0.8422054,1.0
0.7028166,1.0
0.31535223,0.0
0.026696144,0.0
0.42920375,0.0
0.97561234,1.0
0.7685619,1.0
0.79742247,1.0
0.6650328,1.0
0.39487746,0.0
0.14016895,0.0
0.4466021,1.0
0.57344073,1.0
0.67950505,1.0
0.7915507,1.0
0.41857758,0.0
0.37754762,1.0
0.18796942,0.0
0.64189774,1.0
0.7722764,1.0
0.34285563,0.0
0.7080313,1.0
0.43362942,1.0
0.8415856,1.0
0.16939707,0.0
0.30699554,0.0
0.26123938,1.0
0.7052163,1.0
0.117389165,0.0
0.7138432,1.0
0.49503738,0.0
0.09388846,1.0
0.3795817,0.0
0.7066164,1.0
0.31501302,0.0
0.2835211,0.0
0.7367468,1.0
0.6941438,1.0
-0.012628686,0.0
0.2843402,0.0
-0.11020949,0.0
0.75808877,0.0
0.53154063,1.0
0.79559684,1.0
0.46741527,0.0
0.1908271,0.0
0.33861324,0.0
0.29414952,0.0
0.23571542,1.0
0.30305538,0.0
0.06925473,0.0
0.28765133,1.0
0.62878,1.0
0.40366313,0.0
0.1967732,0.0
0.5618016,1.0
0.32309455,0.0
0.52813405,1.0
0.152982,0.0
0.3854715,0.0
0.7852977,1.0
0.6298335,1.0
0.57414347,1.0
0.38688457,0.0
0.31631818,1.0
0.39140937,0.0
0.13540407,0.0
0.90189236,1.0
0.1733405,0.0
0.31019455,0.0
0.36066788,0.0
0.4929975,1.0
0.59794223,1.0
0.86354685,1.0
0.90366113,1.0
0.70084906,0.0
0.09133226,0.0
0.93810534,1.0
0.8716005,1.0
0.7268109,1.0
0.77207947,1.0
0.24954344,0.0
0.30657935,1.0
0.7770566,1.0
0.8377281,1.0
0.9339869,1.0
0.19492717,0.0
0.5716622,1.0
0.1764173,0.0
0.6742227,1.0
0.2285905,0.0
0.8681729,1.0
0.6742973,0.0
0.20650664,0.0
0.5749316,1.0
0.5382618,0.0
0.5461515,1.0
0.5517546,0.0
0.41256106,1.0
0.0754022,0.0
0.56237227,0.0
0.27725115,0.0
0.21458264,1.0
0.7556934,1.0
1.0430354,1.0
0.80778944,1.0
0.41285276,1.0
0.8804818,1.0
0.5433751,0.0
0.40418887,0.0
0.5051456,1.0
0.6687026,0.0
0.77666306,1.0
0.7620562,1.0
-0.013949643,0.0
0.43422094,1.0
0.5697038,0.0
0.40848345,0.0
0.5141176,1.0
0.8408398,1.0
0.5621378,1.0
0.5601407,1.0
0.73059547,1.0
0.7200478,1.0
0.6756253,1.0
0.9305624,1.0
0.3875925,0.0
0.5784675,1.0
0.45460504,1.0
0.32788146,0.0
-0.11967589,0.0
0.32354546,0.0
0.6603174,1.0
1.0551461,1.0
0.88445824,1.0
0.30589265,1.0
0.10117095,0.0
0.2919117,0.0
0.035891116,0.0
0.746817,1.0
0.45587447,0.0
0.9524458,1.0
0.54250115,1.0
0.45326144,0.0
0.69232464,1.0
0.3386915,0.0
0.4633745,1.0
0.8625528,1.0
0.30476034,0.0
0.9337605,1.0
0.53678703,1.0
0.6766121,1.0
0.9286598,1.0
0.4434592,1.0
0.511958,1.0
0.51775146,0.0
0.18405892,0.0
0.024080247,0.0
-0.19038656,0.0
0.35550955,0.0
0.48424956,0.0
0.5125691,1.0
0.17968667,0.0
0.24610643,0.0
0.84946454,1.0
0.6649103,1.0
0.38262507,0.0
0.45373905,0.0
0.50237125,0.0
0.6446649,1.0
0.18959634,0.0
0.7649072,1.0
0.32756466,0.0
0.8781294,1.0
0.81331116,1.0
0.8266902,1.0
0.55773807,1.0
0.7635657,1.0
0.059202217,0.0
0.28914997,0.0
0.10441935,0.0
0.7255424,1.0
0.5012455,0.0
0.77037835,1.0
0.6524839,1.0
0.5968099,0.0
0.06395053,0.0
0.10501794,0.0
0.41984165,1.0
0.7180246,1.0
0.09342666,0.0
0.749879,1.0
0.5691495,0.0
0.64288527,1.0
0.42224315,0.0
0.02219605,0.0
0.6914121,0.0
0.3744301,0.0
0.1453884,0.0
0.4202567,1.0
0.8868684,1.0
0.7423547,1.0
0.7682992,1.0
0.65293366,1.0
0.30136478,0.0
0.2964028,0.0
0.16637631,1.0
0.87890476,1.0
0.30696797,0.0
0.85564166,1.0
0.40428632,0.0
0.57546157,1.0
0.3199776,0.0
0.6985181,1.0
0.64286596,1.0
0.110331036,0.0
0.7675503,1.0
0.25791138,0.0
0.26123396,1.0
0.8262682,1.0
0.71370965,1.0
0.6688261,1.0
0.23274317,0.0
0.41990718,1.0
0.22825009,0.0
0.3523862,0.0
0.7314342,1.0
0.49705616,0.0
0.80779433,1.0
0.69266874,1.0
0.31258485,0.0
0.027397303,0.0
0.32139528,1.0
0.5966918,1.0
0.6488391,1.0
0.4622662,0.0
0.4540358,0.0
0.8254715,1.0
0.2063356,1.0
0.28444985,0.0
0.7555812,0.0
0.46415722,0.0
0.67173284,1.0
0.6823277,1.0
0.7036571,1.0
0.37045062,0.0
0.55226207,1.0
0.45763728,0.0
0.80872256,1.0
0.25200522,0.0
0.14017478,0.0
0.7099355,0.0
0.0986499,0.0
0.6138111,1.0
0.52537596,0.0
0.85976464,1.0
0.17317937,0.0
1.0850861,1.0
0.79098696,1.0
0.54072005,0.0
0.7032443,1.0
0.4604881,1.0
0.619503,1.0
0.38824427,0.0
0.33722505,1.0
0.6886884,1.0
0.16756405,0.0
0.4162195,1.0
0.11996983,0.0
-0.041828513,0.0
1.0450177,1.0
0.6708536,0.0
0.92329323,1.0
0.26653892,0.0
0.46365416,0.0
0.31649083,1.0
0.75794387,1.0
0.5913289,1.0
0.7527101,1.0
-0.17039251,0.0
0.8052292,1.0
0.18037824,0.0
0.5397226,0.0
0.27743515,0.0
0.06846622,0.0
0.6000134,0.0
0.4441988,0.0
0.44164693,1.0
0.22731674,0.0
0.38054603,0.0
0.37776023,0.0
0.64500594,0.0
0.87224036,1.0
0.23985867,0.0
0.42050427,0.0
0.3482983,0.0
0.6438626,1.0
0.036724146,0.0
0.6516587,1.0
0.2348027,0.0
0.4203956,1.0
0.367649,0.0
0.64283127,1.0
0.3546953,1.0
0.8992733,1.0
0.7155133,1.0
0.45591742,0.0
0.46601367,0.0
0.24862885,1.0
-0.069320574,0.0
0.23462342,0.0
0.21608719,0.0
0.8236328,1.0
0.67003345,0.0
0.94137913,1.0
1.1036742,1.0
1.0384206,1.0
0.5466163,0.0
0.2264968,0.0
0.6384033,0.0
1.0904742,1.0
0.61525047,1.0
0.9491017,1.0
0.30661547,0.0
0.1399904,0.0
0.6359209,1.0
0.63180155,0.0
0.53327626,1.0
0.43489143,1.0
-0.13577732,0.0
0.5008263,0.0
0.14952259,0.0
0.35130405,0.0
0.36463702,0.0
0.6645715,1.0
0.4647663,0.0
0.6026735,1.0
0.80651605,1.0
0.30279016,0.0
0.19240382,0.0
0.6520981,1.0
0.8209247,1.0
0.3938545,0.0
0.33319017,0.0
0.43073356,1.0
0.14809735,0.0
0.37695068,0.0
0.6330919,1.0
1.1304288,1.0
0.8213323,1.0
0.25372547,0.0
0.6095067,0.0
0.23724732,1.0
0.5482742,1.0
0.2021185,0.0
0.9147605,1.0
0.6188569,0.0
0.87949955,1.0
0.2088018,0.0
0.3930614,0.0
0.54263806,0.0
0.6598505,0.0
0.6283865,1.0
0.6142841,0.0
0.5332786,0.0
0.6855395,1.0
0.6774447,1.0
0.5902017,0.0
0.62271607,1.0
0.5432357,1.0
0.55636114,1.0
0.3235746,0.0
0.1510601,0.0
0.46995807,1.0
0.64132035,1.0
0.56218195,1.0
0.52171,0.0
0.5388694,0.0
0.07148818,0.0
0.19004628,0.0
0.7134027,1.0
0.09935876,0.0
0.5975516,1.0
0.62265784,1.0
0.54280627,0.0
0.1971766,0.0
-0.002917111,0.0
0.70393,1.0
0.3193708,0.0
0.4858567,1.0
0.5948108,0.0
0.90136313,1.0
0.6744182,0.0
0.7178098,1.0
0.40258008,0.0
0.9931008,1.0
0.41778728,0.0
0.79303867,1.0
0.519903,0.0
0.15467717,0.0
0.6173486,0.0
0.5077632,1.0
0.6784278,1.0
0.6848516,0.0
0.39705312,0.0
0.9319053,1.0
0.8385932,1.0
0.93510747,0.0
0.35842678,0.0
0.43323186,0.0
0.047213964,0.0
0.8604085,1.0
0.38616052,0.0
0.5711807,0.0
0.3877582,0.0
0.54523677,1.0
0.38257787,0.0
0.5959315,1.0
0.9133593,1.0
0.9048879,1.0
0.646505,1.0
0.19676426,0.0
0.59879285,0.0
0.05369693,0.0
0.29183206,1.0
0.36864778,0.0
0.36959863,1.0
0.39225274,0.0
0.25258848,0.0
0.2897237,0.0
0.53554904,1.0
0.19367933,0.0
-0.0126641635,0.0
0.28928152,0.0
0.35590938,0.0
0.6262058,1.0
1.07095,1.0
0.24767245,0.0
0.3442132,1.0
0.52565557,0.0
0.19103089,0.0
0.49287808,1.0
0.92407066,1.0
0.68803626,1.0
-0.20091683,0.0
0.6218635,0.0
0.42115882,1.0
0.0707479,0.0
0.21534239,0.0
0.43367586,0.0
0.7952802,1.0
0.56608176,0.0
0.28581014,1.0
0.35786855,0.0
0.90768164,1.0
0.525087,1.0
0.48428482,0.0
0.6373425,0.0
0.71195877,1.0
0.20037103,0.0
0.28702587,0.0
0.06405417,0.0
0.34864712,1.0
0.6484301,1.0
0.8365706,1.0
0.5143679,1.0
-0.13535145,0.0
0.66824514,0.0
0.873374,1.0
0.24510796,1.0
0.67302734,1.0
0.2612304,0.0
0.8233808,1.0
0.5424764,1.0
0.40094477,0.0
0.60381407,1.0
0.14553373,0.0
0.6025716,1.0
0.4057751,0.0
0.31573096,0.0
0.12973848,0.0
0.78307307,1.0
0.46217883,0.0
0.35038888,0.0
0.3109292,0.0
0.26258454,0.0
0.2543953,0.0
0.5697042,1.0
0.7614558,1.0
1.0445194,1.0
0.1556065,0.0
-0.043559663,0.0
0.44392908,0.0
0.7895073,1.0
0.58341444,0.0
0.29388922,0.0
0.6005628,1.0
0.50778437,0.0
0.6613613,1.0
0.29101425,0.0
0.5343623,1.0
0.8002491,1.0
0.49362496,1.0
0.9043954,1.0
-0.15833305,0.0
0.80833143,1.0
0.18655561,0.0
0.32230708,0.0
0.4904971,1.0
0.7633363,1.0
0.26093176,0.0
0.6031913,0.0
0.89446473,1.0
0.73593783,1.0
0.32954288,0.0
0.88691956,1.0
0.2680623,0.0
0.18802412,0.0
1.1993692,1.0
0.71867913,1.0
0.31297666,1.0
0.66702014,1.0
0.005988724,0.0
0.5555513,1.0
0.8551611,1.0
0.17918417,0.0
0.7765702,1.0
0.18352772,0.0
0.45843753,0.0
0.31247932,0.0
0.38408604,0.0
0.49352106,1.0
0.14479253,0.0
0.5792785,1.0
0.13262501,0.0
0.47865844,1.0
0.61656624,1.0
0.4545245,1.0
0.65557516,1.0
0.8615924,1.0
1.2223625,1.0
0.7459724,1.0
0.48578596,0.0
0.53133094,1.0
0.58954304,1.0
0.37605563,0.0
0.5929859,0.0
0.76643586,0.0
-0.30790952,0.0
0.567932,0.0
0.45454943,0.0
0.95925796,1.0
0.933051,1.0
0.40249836,0.0
0.68836796,1.0
0.4894124,1.0
-0.17945005,0.0
0.5659773,1.0
0.7087834,1.0
0.99391603,1.0
0.6104779,1.0
0.101602495,0.0
0.44992605,1.0
0.6077861,0.0
0.37244055,0.0
0.7392508,1.0
0.6609696,0.0
0.70944303,1.0
0.14248466,0.0
-0.06100291,0.0
1.1300278,1.0
0.49309337,1.0
0.5615987,1.0
0.78612405,1.0
0.28572536,0.0
0.22403239,0.0
0.54084504,0.0
0.6037286,1.0
0.46573418,1.0
0.85887897,1.0
0.3553292,0.0
0.34521863,0.0
0.8146202,1.0
0.5381543,1.0
0.7854017,1.0
0.71561813,1.0
0.7250901,1.0
0.87815315,1.0
0.8305043,1.0
0.08340256,0.0
0.17251812,0.0
0.7519275,1.0
0.15731849,0.0
0.5342747,1.0
0.43079957,1.0
0.48410675,1.0
0.28302643,0.0
0.18664204,0.0
0.74235016,1.0
0.45958477,0.0
0.01590924,0.0
0.6862066,1.0
0.028623158,0.0
0.66504997,1.0
0.12206974,0.0
0.8045168,1.0
0.9285933,1.0
0.54106426,0.0
0.6511706,0.0
0.16068432,0.0
0.76052845,0.0
0.3004452,0.0
0.5076674,0.0
0.9148571,1.0
0.686056,1.0
0.35517776,1.0
-0.2352688,0.0
0.7632533,1.0
0.33719784,0.0
0.04798852,0.0
0.98425215,1.0
0.70021045,1.0
0.64655566,1.0
0.8556637,1.0
0.29064733,0.0
0.45570743,0.0
0.655186,0.0
0.27964672,0.0
0.60125136,1.0
0.2494492,0.0
1.0778977,1.0
0.73464084,1.0
0.24719977,0.0
0.70590574,1.0
0.19992071,0.0
0.010850288,0.0
0.49072796,0.0
0.16789342,0.0
-0.17152697,0.0
0.4762629,1.0
0.45927048,0.0
0.38704136,0.0
0.8357259,0.0
0.33387762,1.0
0.8349766,1.0
0.3208564,0.0
0.3689555,0.0
0.85591894,1.0
0.7810216,1.0
0.18458633,0.0
0.448371,0.0
-0.07507302,0.0
0.10442926,0.0
0.64865065,0.0
0.6913814,1.0
0.48612034,0.0
0.3577502,0.0
0.5905942,0.0
0.08594644,0.0
0.94535905,1.0
0.19392744,0.0
0.4032478,0.0
0.8610295,1.0
0.6126653,1.0
0.62958026,1.0
0.8941456,1.0
0.62984407,1.0
0.5681084,1.0
0.37790662,0.0
0.30312198,0.0
0.77241564,1.0
0.65685445,0.0
0.90666604,1.0
0.54186547,0.0
0.94139004,1.0
0.8405936,1.0
1.0360923,1.0
0.42699677,0.0
0.73817337,1.0
0.6955126,1.0
0.51920617,0.0
0.5163499,0.0
0.49232274,0.0
0.510157,0.0
0.36493328,0.0
0.15931058,0.0
0.49731016,1.0
0.14863373,0.0
0.26252946,0.0
0.25132835,0.0
-0.14966974,0.0
0.13633749,0.0
0.97333556,1.0
0.57759404,0.0
0.22465771,0.0
0.6878261,1.0
0.5280766,1.0
0.6599258,0.0
0.28747123,0.0
0.7131506,1.0
0.49661607,1.0
0.9281193,1.0
0.98948723,1.0
0.31839696,0.0
0.5929003,1.0
0.43024918,0.0
0.25495052,0.0
0.7395322,1.0
